"avg_rating","movie_year","movie_cluster","movie_avgScore"
3.75,2003,566,3.698
3.752887,2003,284,3.512
2.79703,1974,44,3.686
3.929607,1999,870,3.343
4.279302,2004,377,3.374
3.46798,2004,601,3.473
3.697674,2001,599,3.975
3.442308,1998,209,3.199
4.2,1962,292,3.784
3.604167,1954,515,4.2
4.714286,2004,350,3.751
3.666667,2000,259,3.689
3.234146,2004,92,4.19
3.374332,2001,241,4.088
3.3125,1988,544,4.209
2.944444,2003,909,2.94
3.72093,2005,220,2.992
3.37037,1989,571,3.308
4.292683,1987,234,3.724
3.525,1968,198,3.555
3.904139,1925,225,3.574
4.076923,1992,749,4.183
4.008413,2005,210,4.076
3.363636,2003,17,3.974
3.638629,2005,424,4.237
3.619048,2004,337,3.874
4.03125,2000,409,3.425
3.400531,2004,291,3.263
3.104,2004,608,3.435
3.78125,1994,619,4.195
3.526316,2004,428,3.716
3.349282,2004,363,3.556
4.140397,1929,152,3.886
3.857143,2004,47,3.97
2.631579,1985,110,3.407
3.571429,1987,580,3.971
2.903226,2002,199,4.038
3.293478,2004,659,2.925
3.830409,2004,395,4.671
4.358025,2003,17,4.068
4.214286,1997,363,3.874
3.730769,2001,417,3.184
3.944,2004,13,3.903
4.006623,1995,11,3.954
3.474576,1954,112,3.728
3.870968,1974,133,4.404
3.712743,2005,587,3.534
3.522388,2005,714,3.08
3.940845,1996,271,3.312
4.348028,2004,916,3.457
4.352941,1990,209,3.905
2.738095,1999,47,3.539
4.111111,2004,636,3.364
3.805556,1994,619,4.195
3.950181,2004,279,3.601
3.87395,1983,848,4.011
3.58871,2002,567,3.787
3.545455,2000,52,3.508
3.477273,2005,78,3.128
4,2004,420,2.869
4.010989,2004,539,3.593
3.275,2004,95,3.689
2.6,1976,32,2.805
3.698163,2005,307,3.443
4.189189,1987,121,3.449
4.225806,2003,386,3.534
3.368664,1991,740,3.638
3.924528,2005,428,3.8
3.780488,2004,439,3.631
3.638235,1977,114,3.786
3.5,1976,809,3.699
3.782609,2004,553,3.527
3.363636,1985,572,3.39
3.751515,2005,131,3.438
2.3125,2005,461,3.266
3.47486,2002,178,2.973
3.5716,2004,308,3.992
3.058824,2004,286,3.636
3.695402,2005,137,3.668
4.045455,2005,230,3.569
3.65625,2003,851,3.512
3.17094,2002,305,3.479
3.984772,2004,284,3.46
3.252174,2005,61,3.732
3.518519,2004,746,3.504
3.589041,1995,243,3.925
3.445498,1999,412,3.496
3.825843,1992,749,4.183
3.971154,1994,25,3.219
3.883333,2005,62,4.014
4.457895,1997,786,3.22
4.221053,1994,134,3.861
2.658537,2005,537,3.457
3.492958,2005,419,3.66
4.152482,2003,427,4.331
3.371134,2005,44,3.724
3.481833,2000,136,3.776
3.637681,2001,142,3.551
4.062992,1985,25,3.906
3.634146,1993,600,3.681
3.077558,2004,444,3.284
3.25,2000,87,3.809
2.953488,2005,44,3.724
3.02439,2004,332,3.224
3.572917,2004,311,3.071
2.583333,1968,22,3.729
3.171429,2004,521,4.186
4.307692,2002,416,3.101
4.431655,1950,397,4.388
3.666667,2004,488,3.481
3.818182,2001,729,3.406
4.569767,2002,350,3.287
3.444444,2005,250,3.558
4.229885,2004,358,3.442
4.1875,2003,148,4.545
4.723404,2003,604,3.686
4.307692,1991,47,3.23
4.108491,2003,603,3.561
4.111111,2004,513,3.307
4.257576,2004,858,4.304
3.909091,1993,126,3.673
3.67033,1994,134,3.861
4.066964,2004,285,3.398
3.1875,2001,97,3.595
2.974672,1995,391,4.034
4.1,2004,124,4.067
3.529412,2004,401,3.514
3.220339,2002,94,3.872
4.046154,1963,260,3.726
2.883648,1977,297,3.901
3.536398,2005,834,3.745
4.30303,2002,350,3.287
3.77027,2005,62,4.014
4.121212,2005,62,4.014
3.592179,1995,103,4.135
3.547059,2003,604,3.3
3.221453,1948,667,3.971
4.449735,2003,22,3.721
4.172794,2004,169,3.738
3.489011,2005,307,3.443
3.794521,1999,393,3.963
3.56,1995,428,3.589
3.570755,1997,285,3.688
2.944444,1967,660,3.878
3.245614,2004,337,3.626
3.501773,1985,659,3.709
4.538462,2001,302,4.348
3.833333,2004,982,3.562
3.698462,2005,131,3.438
4.151659,2005,743,2.888
3.28934,2003,234,3.545
3.695652,2005,22,3.406
4.153846,2004,659,2.925
3.891304,2003,447,3.537
3.558824,2005,62,4.014
4.070175,2005,4,3.554
4.315634,2003,22,3.721
3.3762,1991,829,2.987
3.824908,2001,553,4.051
3.617241,1996,329,3.615
4.341709,2005,603,3.43
3.876652,2002,350,3.788
3.108563,1998,783,3.509
3.921875,2005,605,3.668
3.377834,2000,116,2.829
4.033613,2005,603,3.43
4.4,2004,113,3.016
2.904762,2004,608,2.812
4.193202,2005,76,3.253
3.0625,2005,4,3.554
3.560976,2004,302,4.093
3.455004,2004,492,3.549
3.799521,2005,93,3.234
3.512987,2000,259,3.689
4.021978,2002,639,3.399
3.625,1997,299,4.033
3.741895,2002,257,3.463
3.758696,2004,849,4.523
2.716117,2005,307,3.443
3.705882,2003,604,3.686
2.913415,1990,665,3.936
4.117647,2002,259,3.356
4,1992,639,3.21
3.73617,1996,805,3.575
3.666667,2005,424,4.237
3.076923,2004,560,3.563
4.081395,2003,511,3.48
2.054945,1968,303,3.797
3.588235,1986,476,3.866
3.102564,2005,316,3.622
3.440678,1983,563,3.771
3.517241,2004,262,2.943
3.646916,2000,942,3.006
3.145833,2004,686,4.076
3.836066,1999,253,3.588
3.823529,2001,757,3.635
3.714286,2003,572,3.316
4.333333,2002,873,3.367
4.042553,2003,632,3.311
2.877238,2002,563,3.554
3.42,1995,346,3.994
4.14433,1998,208,3.683
2.814286,2005,679,3.755
3.509434,2004,80,3.343
3.692308,2004,92,4.19
4.186441,1999,393,3.963
4.142857,2002,258,3.618
4.119048,2005,554,3.226
3.943396,2004,553,3.527
3.676056,2005,137,3.668
4.068627,1996,233,3.917
4.151163,1992,160,4.004
3.21273,1989,230,3.756
3.866142,2005,83,3.372
3.314815,2003,337,3.759
3.135135,1988,502,3.828
3.644737,2004,40,3.338
3.7125,2004,448,3.994
3.935484,1968,285,3.855
3.939914,2004,967,3.875
3.708029,2001,58,4.289
3.381818,1956,76,3.556
3.706667,2005,221,4.173
3.333333,1996,99,3.398
4.623762,1999,307,3.798
3.772277,2004,444,3.284
2.882353,2003,337,3.759
4.046154,1992,135,4.523
3.943445,1976,318,3.644
4.007576,2003,851,3.512
3.36,2003,162,3.747
3.55665,1976,551,3.955
3.76,2004,560,3.563
2.485294,1966,400,2.846
3.22314,1957,136,3.789
3.729508,2004,133,2.91
4.366255,2005,61,3.732
3.847368,2005,603,3.43
3.923077,1967,186,3.632
3.492958,2002,350,3.788
4.4,2000,448,3.388
3.605505,2003,187,3.574
3.716667,2004,916,3.457
3.944444,2004,285,4.124
3.315789,2001,58,4.289
3.114943,2002,113,3.352
3.836066,2004,498,3.634
4.5625,2004,308,3.992
3.567376,2003,521,3.742
3.589744,1962,242,4.372
3.105686,1985,325,3.815
4.137931,2002,723,3.712
2.973684,2004,133,3.542
4.682353,2001,417,3.184
3.653595,2003,65,3.137
3.556886,1959,50,4.069
3.72,1993,38,3.759
4.075472,2000,100,3.475
4.313253,1996,88,3.351
4.1,2002,686,4.141
4.56,2001,599,3.975
4.045455,2004,786,3.681
3.605263,2002,537,3.793
3.907407,2004,740,3.144
3.730361,2002,452,4.096
3.619048,2004,746,3.765
4.118056,2003,447,3.537
3.189655,1945,415,3.756
3.703125,2002,825,3.808
4.233766,2004,285,3.398
3.401408,2005,714,3.08
3.654102,1996,66,4.032
3.800847,2004,78,3.282
3.62987,2005,137,3.668
4.162162,2005,230,3.569
3.585366,2005,88,3.298
3.9,2004,178,3.525
3.840909,1998,535,3.72
4.279279,2001,92,4.092
3.516484,2003,189,2.487
3.2,2001,236,3.269
2.411765,1972,274,2.751
3.511111,2004,521,4.186
3.658537,2004,8,3.195
3.948217,1957,478,3.977
2.880952,2002,258,3.618
4.123377,2005,62,4.014
3.41039,1999,511,3.74
5,1997,801,3.786
3.549912,2005,3,4.071
3.166667,2004,554,3.551
3.325175,1998,366,3.764
3.714286,2003,17,4.068
2.831953,1989,468,4.033
3.526316,2000,409,3.513
2.84,2001,729,3.406
3.527273,1994,34,3.484
2.902439,2004,480,4.01
4.28866,2005,320,2.967
3.515464,1938,84,4.058
2.611111,2001,729,3.406
3.746667,1994,639,3.859
4,2005,11,3.248
3.901015,2001,794,3.506
3.059459,2003,454,4.095
3.757469,2003,772,3.957
3.4375,1992,639,3.21
3.511628,2003,149,2.625
2.9,2004,314,3.134
4.095238,2003,52,3.971
3.22807,2004,444,3.284
4.666667,2005,605,3.668
3.433404,2004,521,4.186
4.388889,2004,239,3.036
4.4,2004,701,3.864
3.181818,1984,139,3.573
3.670732,1999,554,3.69
3.185185,2003,632,3.311
4.589744,2004,194,3.368
3.380952,2004,152,3.91
3.580645,2004,213,3.208
4.162162,2001,553,4.051
4.25,2000,554,3.361
3.533654,1976,375,4.012
3.294118,1994,488,2.757
3.670823,1928,650,3.705
3.776596,2001,351,3.452
3.797297,1984,63,3.775
3.137427,2000,766,3.851
3.548701,2004,133,3.542
4,2005,56,2.762
3.769231,2004,350,3.751
3.525481,2003,124,4.27
3.8,2000,259,3.689
4.302083,1973,990,3.925
3.705882,1953,828,3.695
4.072664,2002,101,4.121
3.644444,1993,554,3.425
3.384615,2005,62,4.014
2.842105,2003,13,4.723
3.333333,1999,790,3.51
3.494505,1955,49,4.057
3.58,2000,147,3.848
3.545455,2002,285,3.974
3.06203,1996,6,3.477
3.638889,2003,443,3.361
3.513274,1991,786,2.903
3.533333,2000,411,3.837
4.171429,2005,62,4.014
3.615385,2004,71,3.254
3.537037,2004,746,3.504
3.716312,2004,742,3.758
3.713178,2002,960,3.949
4.34507,1999,395,4.062
3.913043,2005,4,3.554
3.638889,2003,810,4.181
3.983366,1995,318,3.652
3.793464,1976,152,3.799
3.241135,2003,363,3.599
4.168317,2004,776,4.165
3.574074,2001,417,3.184
3.121212,2004,608,3.435
3.728182,2003,29,3.762
3.960938,1994,485,3.765
3.566038,2005,61,3.732
4.085714,2003,447,3.537
4.071429,2003,511,3.48
2.9375,1999,243,3.763
3.5,1985,659,3.709
3.906593,2003,17,4.068
3.483871,2000,259,3.689
3.943548,1994,31,4.135
3.896739,2002,42,3.537
3.625,2003,135,3.267
3.749254,1948,515,3.938
3.547297,2005,554,3.226
3.75,1963,820,3.826
3.740741,2004,308,3.992
3.313115,2004,705,2.86
4.264706,2000,259,3.689
3.181818,2004,337,3.874
4.07563,1970,305,3.833
3.840336,2003,859,3.517
4.427046,1955,281,3.607
3.809524,1991,349,3.466
4.222222,2004,555,3.558
4.643836,1998,88,2.335
4.082569,1996,43,3.962
3.6,2004,69,3.363
3.786667,2003,823,3.374
4.425,2000,259,3.689
4.368421,2003,632,3.311
3.333333,1996,413,3.436
3.891304,2002,31,3.22
3.666667,1949,33,3.982
3.634146,2005,404,3.881
3.424545,2005,308,3.53
3.786667,1978,52,3.893
2.703448,2005,307,3.443
3.777778,1997,897,3.753
4.210526,2004,401,3.514
2.539683,1964,561,4.095
3.928571,2000,100,3.475
4.15508,1956,133,3.934
4.924242,2003,850,2.518
3.708475,1994,257,3.578
3.75,2004,564,3.27
4.292683,1992,39,3.972
3.986425,2005,603,3.43
4.116279,1979,414,4.138
3.77907,2004,379,4.309
4.119403,2003,561,4.138
3.343434,2004,895,2.989
3.61597,2005,220,2.992
3.612069,2004,453,2.841
3.953488,2005,62,4.014
4.029851,2004,133,3.542
3.87931,2005,22,3.406
3.5,1988,466,4.125
4.244898,2005,252,2.938
3.466667,1989,468,4.033
3.294872,2003,398,3.917
4.395833,2004,401,3.514
4.190476,1995,55,2.855
3.379562,1992,160,4.004
3.356568,2005,758,3.524
3.735849,2004,213,3.208
3.210526,2003,861,2.772
2.95082,2003,551,3.551
3.712148,2002,494,4.447
3.645161,2004,659,2.925
3.40625,1990,491,3.649
2.9,2004,456,3.728
3.908163,2002,788,3.359
3.913223,2000,448,3.388
3.090592,1991,47,3.23
3.75,1989,201,4.011
3.597015,1997,383,4.176
3.746667,2004,858,4.304
3.316964,1970,36,3.745
3.090909,2005,522,3.137
3.777778,2002,706,3.017
3.62069,1937,686,3.35
3.486618,2005,308,3.53
3.871287,1985,25,3.906
4.22807,2003,604,3.686
3.476923,1993,55,2.253
3.622951,1992,21,3.533
3.800821,2002,267,3.128
3.364444,2004,262,2.943
4.096,2004,152,3.91
4.098901,2004,647,3.533
3.277778,2004,88,3.58
3.172727,1996,418,2.622
3.670886,2002,567,3.787
4.5,2000,554,3.361
3.980952,2004,666,4.639
3.75,1950,259,3.671
3.687179,1994,167,4.079
3.569892,2001,120,3.119
4.291667,1999,552,2.904
4.12,2002,428,3.673
3.48,2003,247,2.941
3.758621,2004,637,3.271
3.769231,2004,895,2.989
3.646409,1999,52,3.36
3.946827,2004,285,3.398
3.555556,2004,217,3.482
4.464789,1976,318,3.644
3.698113,2003,921,3.104
3.692308,2000,610,3.734
4.076923,2003,281,3.947
3.284314,1994,408,3.543
3.397059,2004,521,4.186
3.243103,2004,632,2.578
3.65,2000,371,2.994
3.151515,2004,521,4.186
3.956522,1996,897,3.409
3.521277,2001,247,3.707
3.770833,2004,553,3.527
4.15711,2002,318,4.12
3.8,2003,17,4.068
4.414634,2004,138,3.1
4.15,2003,17,3.974
2.984615,2004,746,3.765
3.506224,1962,44,4.007
4.59164,2004,401,3.514
4,2000,259,3.689
3.037736,1971,555,3.765
3.784615,1998,567,3.794
3.291759,2005,62,4.014
3.625,2003,22,3.721
4.060241,2000,480,3.621
3.09375,2004,224,2.857
3.97619,1990,641,3.803
3.37788,2005,461,3.266
3.061697,2003,261,3.211
3.191667,2005,358,2.602
2.795181,1999,68,3.382
3.568627,1992,160,3.389
2.740741,2002,706,3.017
3.986371,1984,678,4.19
4.347826,2002,187,4.045
3.193772,2004,269,4.196
3.192893,2001,879,3.207
4.142857,1999,335,3.383
2.872964,1988,181,3.299
3.692308,2003,603,3.561
4.151515,2005,137,3.668
3.555556,1992,39,3.972
3.86,1966,629,3.841
3.265125,2005,300,2.267
4.470588,1992,580,3.814
4.163265,2004,113,2.602
3.232143,2003,675,3.652
3.468702,2005,284,3.23
3.888889,2002,618,4.392
3.888889,2003,152,3.444
3.692308,2002,736,3.292
3.130081,2001,148,4.289
3.389381,2005,428,3.8
3.886364,1979,414,4.138
4.113636,1987,685,3.662
4.125,1984,354,3.58
4.060738,2004,201,3.59
3.320988,2004,895,2.989
3.568627,2004,450,3.695
3.109091,1988,194,3.406
4.485294,1994,317,4.593
3.245902,2005,44,3.724
3.2,2004,560,3.563
3.248201,2003,29,3.762
3.923077,2005,308,3.53
4.416667,1992,856,3.616
3.5,2001,50,3.374
4.142857,2004,413,4.516
3.852941,1999,554,3.69
4.144578,1983,200,4.461
3.828829,1981,336,4.504
3.582353,1964,295,4.148
3.587097,1983,466,3.935
3.614035,2005,309,3.763
4,2005,417,3.512
3.96,2004,480,4.01
3.686747,2003,17,3.974
3.195652,2004,233,3.119
4.26,1994,619,4.195
2.731458,1941,478,4.127
3.44086,2000,28,3.536
3.919614,1948,515,3.938
3.657143,2005,424,4.237
4.384615,2004,428,3.716
4.263158,1994,543,3.681
3.383503,2004,105,3.167
3.36,2000,761,4.005
3.308682,2005,3,4.071
2.94953,2001,729,3.406
4.170833,2003,73,3.194
3.259259,2003,604,3.686
3.135593,1991,204,3.547
3.634731,2004,146,3.693
3.170172,2004,488,3.627
3.25,2005,758,3.524
3.395833,1977,31,3.865
3.75,1991,589,3.963
3.777778,2004,525,3.277
3.090909,2002,178,3.358
3.054545,1974,604,4.005
4.672897,2003,861,4.387
4.013333,2005,186,3.287
2.945525,2005,451,3.634
3.297297,2002,255,3.453
4.00346,2005,368,2.983
3.830189,1991,42,3.247
4.389262,1990,491,3.649
3.912281,1996,258,3.811
3.161616,2004,627,3.176
3.555921,2004,706,3.679
2.785714,2003,328,3.862
2.5,2002,526,3.145
3.698061,2000,437,3.07
3.611111,2000,554,3.361
3.242424,2002,908,2.913
3.878788,2004,177,3.975
2.989247,1994,134,3.861
3.774194,2004,133,2.91
3.564103,2005,424,4.237
3.333333,1997,167,4.145
4.298851,1999,714,4.263
2.91958,2004,152,3.91
3.967391,2004,705,2.86
3.688645,1988,876,3.69
3.789474,1995,685,3.776
4.098214,2004,992,3.809
3.512821,2005,220,2.992
3.768089,2001,173,4.219
3.505208,1965,11,4.008
3.510968,1946,516,4.006
3.213333,1992,456,4.408
3.711538,2000,409,3.425
3.608696,2001,351,3.452
3.416667,2000,126,3.021
3.444444,1987,404,3.461
3.598131,2005,210,4.076
3.829653,2005,137,3.668
4.2,2001,351,3.452
3.84375,1991,75,3.408
4.380952,1999,68,3.382
4.044053,2000,613,3.153
3.138889,1997,457,3.447
3.0625,1998,295,3.526
2.885965,2005,653,3.421
3.550314,2000,16,3.945
3.625,2001,247,3.707
3.452719,2005,424,4.237
3.842748,1995,761,3.243
3.692308,2002,801,3.335
4.186047,2002,347,3.483
3.991914,1971,888,4.074
3.4,1997,31,4.263
3.633188,2004,574,3.369
3.466667,1981,152,3.648
4.222222,1988,466,4.125
3.68,1998,130,3.137
3.32,2005,320,2.967
3.310559,2004,918,3.722
2.714286,1990,511,3.604
3.869565,2004,428,3.716
4.031579,2005,758,3.524
3.195572,1961,140,3.779
3.615385,2004,428,3.716
4.285714,2005,404,3.881
3.77551,2003,17,4.068
3.507732,1978,563,4.061
3.961538,1999,118,4.03
3.702703,2003,480,4.154
3.393782,2004,450,3.695
3.886364,1984,134,3.845
2.908163,2002,515,3.423
3.342857,2004,152,3.91
3.731544,1999,753,3.764
3.480938,1991,851,3.574
3.163695,1986,123,3.435
4.593023,2005,404,3.881
3.816642,1999,1,3.355
3.117216,2001,52,3.671
3.751938,1995,158,3.263
3.637437,2005,307,3.443
3.574468,1985,233,3.783
3.646341,2005,307,3.443
4.215054,2001,161,3.271
4.401639,2004,69,3.363
3.619048,1998,291,3.451
3.392556,2004,395,4.671
4.411765,2001,120,3.119
3.910076,1993,171,3.867
3.986842,2003,767,3.865
2.185185,2000,100,3.475
3.283133,2002,135,4.336
4.059406,2001,236,3.269
4.117647,1951,534,3.885
3.022472,2005,44,3.724
3.525,2004,88,3.58
3.870968,2004,423,3.581
3.571429,1998,291,3.451
3.090909,1964,246,4.117
3.833333,2004,133,3.542
4.297872,1997,363,3.874
3.96,2004,332,3.224
3.891626,2004,80,3.343
3.518212,2001,603,3.323
3.5,2001,351,3.452
3.7,2002,706,3.017
4.252546,1999,604,2.918
3.352941,1999,621,3.737
3.714286,2002,428,3.673
3.744589,2003,774,3.551
3.565217,1996,836,4.004
2.68,2001,710,3.476
3.793651,2005,404,3.881
4.007557,2000,749,4.513
4,2004,579,2.696
3.89426,1952,693,4.101
4.166667,1991,376,4.16
3.358277,2001,917,3.28
3.72561,1991,75,3.408
3.786885,1998,83,3.599
3.218085,2004,80,3.343
3.67226,2004,152,3.91
4.009709,2004,8,3.19
3.301775,1959,922,3.773
3.207619,2003,186,3.702
3.148539,2002,247,2.743
3.818777,1991,276,3.633
4.267559,1990,507,3.892
4.090909,1998,291,3.451
3.73913,2003,17,3.974
3.879733,2000,988,4.073
3.111111,1987,146,3.296
3.677472,1981,748,3.842
3.851852,2003,416,3.584
3.679612,1994,639,3.859
3.59633,2005,201,3.674
4.392857,1978,519,3.625
3.57767,2001,351,3.452
3.842105,1991,589,3.963
3.725,1987,234,3.724
3.714286,1998,646,3.701
3.226837,2004,350,3.751
3.096774,2004,395,3.492
4.352941,2002,801,3.335
3.902098,2001,443,2.549
3.010924,2000,942,3.006
4.6875,2005,44,3.724
3.798387,2003,626,2.952
4.188506,1994,619,4.195
3.473684,1995,391,4.034
4.633648,1988,132,3.525
3.69656,2002,873,3.367
3.757576,2005,537,3.457
3.166667,2004,308,3.992
3.580247,2002,736,3.292
3.45614,1951,534,3.885
3.868421,1942,770,4.09
4.65,1973,3,3.912
3.862745,2004,939,3.831
3.418539,2000,379,2.973
3.530757,1955,74,4.192
4.121951,2004,81,3.081
3.875,2005,834,3.745
3.55102,1997,601,3.122
3.675939,1996,754,3.854
4.238095,1951,215,3.494
4.555556,2002,819,3.264
3.608696,2000,16,3.945
3.684932,2004,992,3.809
4.545455,1989,27,3.951
4.013158,1995,716,3.972
3.692308,1964,555,4.052
2.610976,2005,27,3.862
3.680556,2004,69,3.363
4.215686,1968,10,3.546
4.045455,1991,589,3.963
4.027586,2001,557,3.685
3.275223,1990,736,3.539
3.085106,2005,554,3.226
4.317073,1963,439,3.886
3.014706,1962,85,4.123
3.230769,1980,869,4.034
3.265403,2000,319,2.011
4.280488,2005,284,3.23
3.450617,2005,44,3.724
3.240143,2005,419,3.66
3.618182,1997,789,3.835
4,2004,401,3.514
4.087649,2002,332,4.453
3.84127,1952,693,4.101
3.365217,2002,17,3.395
1.833333,1984,25,3.825
4.106796,1997,123,3.558
3.466495,2004,647,3.533
4.40724,1981,305,3.292
3.071429,2003,787,2.98
3.714286,1998,254,3.699
4.122353,1995,344,2.842
3.585034,2000,222,3.441
3.940476,2003,32,4.271
3.736196,1999,629,3.376
4.214286,2000,281,3.22
3.935897,2003,124,4.27
3.953488,2004,579,2.696
3.865385,2000,374,3.206
4.103846,2004,724,3.585
3.861818,1956,46,3.867
3.610879,2005,634,3.989
4.03352,2005,259,3.677
3.149856,1972,133,4.504
3.964286,2004,420,2.869
3.275766,1946,132,4.052
3.590022,2004,178,3.479
2.969231,2004,132,4.194
3.758621,1999,552,4.307
3.62381,2001,659,3.071
4.052632,1993,314,3.896
3.279279,2004,480,4.01
3.118243,1998,474,3.001
3.740741,2004,40,3.692
3.752437,2002,165,3.789
4.173913,2004,350,3.751
3.71875,1995,291,3.545
4.236364,1941,464,4.033
3.127106,2003,29,3.762
3.647059,2003,409,3.494
2.796053,1999,354,2.43
3.597015,2005,357,3.194
4.382979,1997,167,3.709
3.9175,2005,137,3.668
3.304183,2004,498,3.634
3.925373,2004,26,4.593
3.398058,2002,452,4.096
3.765854,2004,560,3.563
3.9375,1957,95,4.021
3.758186,2005,316,3.622
4.0174,1969,186,3.803
3.391813,2003,851,3.512
3.970874,2005,44,3.724
3.5,2000,259,3.689
3.592105,1983,267,4.001
3.822917,1996,106,3.335
3.608696,2003,22,3.721
3.710801,2000,966,3.751
3.452632,1983,21,3.707
4.125,2003,90,3.517
3.183673,2003,406,3.552
3.266667,2003,212,2.594
3.56962,2004,281,3.763
3.635783,2005,710,3.598
3.863388,2005,841,4.306
3.230032,2004,92,4.19
3.857143,2004,76,3.746
4.073733,1985,59,4.053
3.341188,1996,619,3.388
4.204082,2001,553,4.051
3.786111,2004,242,3.584
4.232092,1992,712,2.905
4.098086,2001,58,4.289
3.238095,1991,390,3.36
3.45,2005,710,3.598
3.946124,2004,285,3.398
4.133929,1967,651,3.663
4.555556,2001,274,4.342
3.60396,2003,689,3.505
4.136364,2004,757,3.299
4.59596,2004,279,3.601
3.688525,2004,684,3.802
3.913043,2004,659,2.925
4,2002,132,3.51
3.4,1996,308,4.024
4.207836,2004,234,3.675
3.387692,1962,569,3.83
3.698225,2005,309,3.763
3.543478,2003,318,3.755
3.526316,1994,31,4.135
3.863636,2005,758,3.524
2.53125,2004,350,3.751
3.730594,1986,476,3.866
3.719101,2004,178,3.479
4.236559,1999,433,3.14
3,1992,160,4.004
3.787546,1950,358,3.748
4.378378,1978,564,3.758
3.421384,2004,286,3.636
3.91129,2002,697,3.363
4.236364,2000,135,3.935
3.833333,1990,209,3.905
3.592593,2002,974,3.515
3.97619,2000,310,3.592
3.422222,2000,16,3.945
3.533333,1983,267,4.001
3.780488,1950,397,4.388
2.96,1989,405,3.503
3.741722,1985,64,2.991
3.783784,2005,22,3.406
3.895028,2005,259,3.677
3.710204,2002,395,4.174
3.9,2000,58,4.236
3.818182,1993,454,3.852
3.71831,1999,554,3.69
3.470588,2005,686,4.186
3.727273,2004,76,3.746
3.513661,1993,38,3.759
4.396226,1964,260,3.541
3.470588,2000,227,3.781
3.41791,2003,962,2.708
3.620553,2004,747,2.819
3.485714,1993,666,3.843
3.373643,2005,368,2.983
3.299639,2005,307,3.443
4.010453,2004,308,3.992
3.346939,2003,328,3.862
3.4,2000,100,3.475
3.643725,1934,865,4.011
3.373518,1997,123,3.558
4.802817,2004,337,3.874
3.71467,2004,499,2.405
3.44898,2005,88,3.482
3.615854,2004,358,3.442
3.464286,2004,80,3.343
3.944444,2000,554,3.361
3.686131,1980,445,3.487
3.550459,2003,7,2.689
4.508197,2004,5,3.748
4.275362,1950,397,4.388
4.129032,2005,262,4.012
3.633333,1998,393,4.192
3.678899,2004,308,3.992
2.870748,1978,75,3.519
4,1990,221,4.085
3.108553,1998,694,3.716
3.691729,1995,379,4.372
3.9,2003,389,3.52
3.814815,2000,720,3.813
4.382353,2004,379,4.309
4.317073,1972,509,3.688
3.304054,2002,546,3.591
3.686747,2005,679,3.755
3.452055,1985,84,3.994
3.533123,2005,250,3.558
3.861111,2005,210,4.076
3.867347,2003,686,3.836
3.630435,1973,670,4.009
3.099291,2005,587,3.534
4.5,2003,632,3.311
3.622222,2004,239,3.036
3.5,2005,603,3.43
3.363636,2004,408,3.906
3.72549,2001,148,4.435
4.017241,2005,3,4.071
3.555556,2002,174,3.603
3.17,2000,790,3.409
3.966667,2003,183,3.401
3.332918,1984,982,3.663
2.75,2004,263,3.154
4.070922,2003,90,3.517
3.473105,1996,54,3.008
3.728889,2005,710,3.598
4,2001,519,4.328
2.846561,2004,615,3.379
4.381818,1982,469,3.305
3.01956,2004,464,3.432
3.621891,2003,427,4.331
4.132701,2001,603,3.323
4.219512,2003,328,3.862
3.719557,2003,396,2.83
