"movie_year","movie_cluster","movie_avgScore"
"1964",358,4.060527
"2005",659,3.473296
"2003",22,2.892515
"1991",276,3.633206
"2001",586,3.398229
"1990",43,3.082885
"1992",332,4.007414
"2004",672,3.795648
"2000",58,4.236004
"2004",133,3.54105
"2000",920,2.982314
"2003",551,2.883183
"1999",521,3.291348
"1995",35,3.076077
"1988",316,3.869812
"1983",861,3.620193
"2000",138,3.456863
"1996",817,3.159672
"1993",351,3.665116
"1988",156,3.6953
"1978",709,3.640379
"2001",247,3.706658
"1995",748,3.365381
"2001",426,3.373464
"1995",103,4.135206
"2003",851,3.51149
"2005",404,3.881081
"1935",126,3.308411
"1999",393,3.962955
"2002",148,4.460577
"1992",749,3.362452
"2001",599,3.974806
"1994",837,3.63707
"1998",366,3.762952
"2002",428,3.673678
"2003",82,3.137478
"2004",353,2.797786
"1951",743,3.348014
"2001",900,3.372011
"1968",158,3.253112
"2001",13,4.716401
"1996",231,3.729131
"2000",166,3.230544
"1997",158,3.611562
"2004",553,3.527308
"2003",261,3.210328
"2003",65,3.137039
"2003",686,3.837031
"2004",706,3.679983
"2000",100,3.475493
"1997",725,3.48619
"2004",203,2.42246
"1990",510,3.450039
"1967",373,3.650306
"1979",249,3.441315
"1992",580,3.813993
"1976",809,3.692547
"2003",416,3.584443
"1999",653,3.359268
"2001",729,3.406112
"1987",424,3.872006
"1993",455,3.901159
"2003",52,3.000944
"2003",604,3.686217
"1997",285,3.686685
"2004",353,2.797786
"1994",791,4.094501
"1998",606,3.461237
"2001",519,4.329497
"1999",52,4.325446
"2002",350,3.287193
"1987",234,3.724023
"1993",901,3.86972
"1998",783,3.508274
"2004",40,3.691734
"2001",883,3.430797
"1975",825,4.079672
"1998",21,3.522611
"1957",221,2.814485
"1997",260,3.597048
"1939",251,3.850863
"1999",511,3.739393
"1978",465,3.796158
"1967",117,3.811726
"2000",488,2.393316
"1996",328,3.525801
"1993",666,3.842654
"1991",96,3.501503
"2000",409,3.512847
"1991",52,4.312076
"2003",720,3.224007
"2000",747,3.413417
"2002",616,3.112348
"1988",671,2.878435
"2001",283,3.925348
"1999",388,3.404024
"1972",442,3.062731
"2004",521,4.186571
"2002",427,2.750274
"1999",735,2.87523
"1979",615,3.799575
"1995",640,3.603228
"1993",564,3.850753
"1962",85,4.123799
"2002",587,2.96528
"2005",404,3.881081
"1974",133,4.404166
"2002",283,3.254877
"2000",827,3.692869
"2002",801,3.334195
"1999",605,3.581619
"2002",537,3.793098
"1995",291,3.544544
"1962",87,3.731909
"1964",295,4.147655
"1983",992,3.80324
"1998",606,3.461237
"1996",413,3.435918
"2003",147,3.575812
"2005",604,3.677253
"1988",466,4.125148
"2004",746,3.764314
"1992",496,3.275178
"1983",351,3.577101
"2004",992,3.80856
"1990",548,3.26643
"1998",167,4.232445
"2003",851,3.51149
"2001",586,3.398229
"1971",888,4.073817
"2001",729,3.406112
"2000",797,3.016884
"1969",953,4.121301
"1984",558,3.486855
"2000",218,3.78264
"1991",251,3.265209
"1999",393,3.962955
"2001",802,3.85996
"1988",628,3.594856
"1988",461,3.405487
"2001",700,3.048233
"2004",95,3.688752
"1960",698,3.939973
"1960",340,4.144138
"2000",100,3.475493
"1965",326,4.051303
"2002",935,3.538392
"1998",567,3.793252
"1965",326,4.051303
"1960",340,4.162456
"2003",245,3.507945
"2001",434,3.741612
"2000",535,3.878465
"1987",365,3.485795
"2003",490,3.425582
"1988",641,3.655444
"1991",85,3.202634
"2001",88,3.127862
"2003",337,3.759005
"1998",993,3.15
"2003",148,4.545413
"2000",374,3.204991
"1999",793,3.386253
"2004",509,3.105687
"1995",371,3.266833
"2003",711,2.958416
"2003",711,2.958416
"1985",59,4.053373
"1986",446,3.96112
"1981",203,3.665507
"1990",593,2.761719
"1983",267,4.001136
"2003",356,3.705845
"2003",281,3.946369
"1997",311,3.075879
"1982",52,3.283926
"1996",613,3.526632
"2004",417,3.076879
"2002",221,3.146909
"1987",333,3.538324
"2002",42,3.946671
"2002",641,2.894097
"1999",88,4.230879
"2004",81,3.080374
"2004",132,2.741835
"2003",234,3.545634
"1993",455,3.901159
"1988",621,4.016581
"2004",450,3.694849
"1993",199,3.522355
"1985",13,2.880004
"2001",54,2.968054
"1994",78,3.913959
"2004",217,4.265418
"1987",418,3.909964
"2005",863,3.825089
"1964",246,4.116601
"2004",480,4.010509
"2003",422,3.779458
"1985",662,2.966171
"1996",107,3.770553
"1999",52,3.359726
"2001",59,3.588055
"1983",182,3.718461
"1996",598,3.529831
"2003",576,3.371868
"2000",474,3.204473
"1999",552,4.306806
"1993",527,3.82545
"2004",88,3.57988
"1998",149,3.665269
"2000",720,3.813252
"1993",38,3.759085
"1999",965,4.160507
"1979",745,3.704972
"1982",33,3.346168
"1996",209,3.260393
"2000",80,3.39165
"2003",365,3.694041
"1998",580,3.52642
"2004",358,3.442219
"2002",76,4.005862
"1994",310,3.859461
"2003",295,2.835637
"1982",596,3.830012
"1987",308,3.748298
"1959",212,4.158199
"1998",68,3.582925
"2005",136,3.382694
"1999",393,3.962955
"1952",693,4.101352
"2003",626,2.952346
"1997",569,3.525545
"1993",88,4.08285
"2003",576,3.371868
"1999",688,3.910961
"1994",791,4.094501
"1989",478,3.641888
"2003",82,3.148368
"1985",494,3.849532
"2004",5,3.748854
"2001",511,3.492418
"2004",42,2.910448
"1971",609,4.048665
"1963",133,3.725765
"2004",627,3.175679
"1991",561,3.745043
"1995",158,3.263491
"1994",310,3.859461
"1992",496,3.275178
"1992",599,3.733984
"1981",778,3.727367
"1998",27,3.40193
"1995",685,3.776072
"2001",967,3.954483
"1997",61,3.571383
"1994",466,3.513482
"1987",152,3.448489
"2003",797,3.777402
"2002",697,3.363678
"2003",599,3.032299
"2003",921,3.104209
"2002",255,3.453337
"1973",990,3.925443
"2004",498,3.633877
"2000",639,3.212534
"1994",675,2.873751
"1988",372,3.672714
"1988",328,3.547967
"1955",383,2.647887
"1986",543,3.626619
"1995",880,3.075023
"1999",965,4.160507
"1976",301,3.771539
"1979",755,3.781114
"2002",526,3.145374
"1993",325,3.767513
"1998",520,3.331721
"2002",926,3.448287
"1993",419,3.2912
"1995",254,3.814631
"2002",351,3.486971
"2004",553,3.367966
"2002",667,3.739803
"1998",795,3.770579
"1998",291,3.450805
"2003",418,3.535834
"1982",427,3.845599
"1983",234,3.581815
"2005",135,4.361618
"1996",209,3.260393
"1979",267,3.916896
"2000",766,3.851273
"1999",88,4.230879
"1987",284,3.5485
"2001",553,3.570778
"2003",90,3.514566
"2002",255,3.453337
"1999",614,3.497252
"1991",276,3.633206
"1996",48,3.175882
"2003",365,3.694041
"1988",554,3.892577
"1955",317,3.788409
"1993",527,3.82545
"2003",576,3.371868
"1974",826,3.689805
"2003",63,2.947022
"2004",521,4.186571
"1997",159,3.725168
"1970",683,3.438382
"1997",101,3.115844
"2002",114,3.520738
"2000",354,3.716948
"2000",437,3.070509
"1960",553,4.048266
"1968",619,3.991284
"1985",419,3.318777
"1950",249,3.944775
"1997",201,3.437358
"1963",671,3.960811
"1995",135,4.095146
"1999",564,3.785559
"1985",419,3.415354
"1938",503,3.792266
"1988",479,3.354917
"1996",203,3.538534
"1973",594,3.166727
"1957",531,3.925188
"1981",249,3.273232
"2000",464,3.073068
"2004",285,3.398866
"2005",220,2.991248
"2004",88,3.57988
"1998",299,4.294902
"1999",511,3.739393
"1953",751,4.091276
"1996",259,3.857214
"1987",65,3.532533
"2000",720,3.813252
"1999",564,3.785559
"1991",993,3.522345
"1951",951,3.94674
"2000",474,3.204473
"2003",406,3.914493
"1986",617,4.06624
"2000",259,3.68911
"1999",253,3.587593
"2001",417,3.183512
"2001",475,3.198742
"2005",62,4.014265
"2003",272,2.690228
"2001",802,3.85996
"2004",297,2.563482
"2004",115,3.027131
"1978",563,4.061363
"2003",566,3.698429
"2003",9,3.551792
"2001",519,4.425331
"1989",126,3.317525
"1987",254,3.982818
"2004",647,3.531949
"1984",536,3.985602
"1994",167,4.079366
"2003",689,3.5042
"2003",308,4.415645
"2004",888,2.648513
"2001",50,3.374692
"2001",406,3.219777
"1991",589,3.962426
"1958",462,3.731566
"2004",499,3.517816
"2000",87,3.808471
"2004",992,3.80856
"1999",943,3.200071
"1988",843,3.514919
"2003",579,3.664517
"1997",324,2.525544
"2003",369,2.949338
"1995",213,3.870461
"2003",337,3.759005
"1966",161,3.573957
"2000",411,3.836696
"2003",17,3.704385
"2004",553,3.367966
"1959",212,4.158199
"2004",918,3.721584
"1984",480,3.502666
"1984",33,4.067393
"2003",22,3.720851
"1981",133,3.817475
"1993",527,3.82545
"1998",533,3.05692
"1991",52,4.312076
"2004",480,4.010509
"1984",25,3.824439
"1998",413,2.540884
"1985",572,3.390073
"1984",718,3.764079
"2002",873,3.367036
"1996",259,3.857214
"1990",209,3.904908
"1962",901,4.086207
"1994",561,3.695327
"2003",507,2.782726
"1994",408,3.543596
"1978",563,4.061363
"2004",508,3.435829
"1994",524,3.967309
"2002",302,4.358398
"2003",9,3.551792
"1969",258,3.744835
"2004",329,4.534547
"2000",317,2.757576
"1995",291,3.544544
"2004",854,3.190027
"1999",112,3.857331
"2001",603,4.283961
"1989",484,4.333289
"1999",68,3.381892
"2001",44,3.133353
"2000",806,3.179099
"2003",177,4.009202
"1986",846,3.491976
"2004",263,3.153539
"1991",50,4.026017
"1995",103,4.135206
"1990",622,2.730781
"2002",42,3.499955
"2003",69,3.963834
"2002",397,3.280819
"2000",827,3.692869
"2003",147,3.575812
"1998",477,3.526671
"2001",699,2.964044
"2003",377,3.722646
"2000",747,3.413417
"1997",696,3.616956
"2002",697,3.363678
"2000",855,3.897963
"1990",216,3.084749
"1988",372,3.672714
"2003",38,3.082665
"1971",259,3.571199
"2001",352,3.768131
"2002",152,3.330589
"2000",393,3.263947
"2003",422,3.779458
"2002",704,3.444019
"1977",391,3.797162
"1993",929,3.458875
"1977",412,3.725198
"1993",38,3.759085
"2001",281,3.250772
"2001",586,3.398229
"2003",850,2.518769
"1971",185,2.385621
"1968",11,3.561165
"1997",273,3.621725
"2002",33,3.038394
"1954",218,4.241076
"1982",18,3.97168
"1994",68,2.951845
"1999",554,3.690123
"2003",766,3.035398
"1991",147,3.119165
"1995",91,2.483146
"2003",357,3.54584
"2002",908,2.917098
"2002",344,3.800375
"2003",576,3.371868
"1989",986,4.386071
"1995",75,2.851811
"1954",561,4.079051
"2003",281,3.946369
"1996",259,3.857214
"2004",854,3.190027
"2004",560,3.274906
"1941",590,3.730192
"2003",152,3.44388
"2002",183,3.879123
"1998",291,3.450805
"2002",42,3.499955
"2001",586,3.398229
"1982",596,3.830012
"1975",267,4.173679
"1999",653,3.359268
"2002",238,3.263216
"2000",374,3.204991
"2003",162,3.74779
"1983",447,3.741703
"1999",68,3.381892
"1990",26,4.081345
"2000",780,2.979428
"1989",596,3.819652
"2004",705,2.859825
"2003",418,3.535834
"2004",631,3.616261
"2002",441,3.518135
"2004",776,4.165076
"1984",135,4.145889
"2001",362,3.781899
"1987",651,3.701833
"1998",329,4.215449
"1995",535,3.771849
"2005",554,3.226142
"1991",598,3.482967
"1993",564,3.850753
"1984",139,3.572832
"1995",350,3.81084
"2003",90,3.514566
"2002",174,3.602543
"1994",129,3.614911
"1994",619,4.195069
"1990",583,3.555259
"1995",379,4.371916
"1991",598,3.482967
"1989",563,3.643568
"2003",632,3.311109
"2004",631,3.616261
"1960",684,3.763305
"1989",126,3.317525
"1996",221,3.445981
"2000",799,3.855326
"2001",52,3.61857
"2003",480,4.154146
"2004",132,2.741835
"1995",139,3.459674
"2003",5,3.435318
"2000",329,4.2435
"1998",306,3.719755
"2004",194,3.371547
"1964",246,4.116601
"1999",554,3.690123
"2002",283,3.254877
"1998",53,3.531605
"1997",646,3.473621
"1998",44,3.377825
"2001",352,3.768131
"1997",348,3.147175
"1993",325,3.767513
"2001",583,3.317299
"2004",146,3.692771
"2003",63,2.947022
"2000",749,4.203065
"1978",52,3.892909
"2004",824,3.997548
"1999",823,3.594736
"2004",786,3.680781
"2003",318,3.755254
"1984",196,3.345787
"1979",22,3.585714
"2000",267,3.98896
"1996",203,3.538534
"1992",268,3.816064
"2004",408,3.90588
"1997",173,3.520325
"1962",709,3.942435
"1999",965,4.160507
"2003",17,4.068354
"1985",13,2.880004
"2000",766,3.851273
"1960",553,4.048266
"2003",603,3.560767
"1986",339,3.759592
"2004",408,3.90588
"2001",400,3.400897
"2002",329,4.46689
"1999",388,3.404024
"1999",615,3.029171
"2004",844,3.710885
"2003",795,3.171951
"2003",20,3.229438
"2004",832,4.144885
"2002",604,2.756518
"1994",317,4.59329
"1998",417,3.696264
"1993",525,3.773032
"2001",11,2.994252
"1992",536,3.833108
"1995",344,2.842554
"2004",883,3.046901
"2000",794,2.972861
"1970",305,3.831648
"1989",910,4.027797
"1991",52,4.312076
"2001",352,3.768131
"2000",87,3.808471
"1997",158,3.611562
"2002",546,3.590833
"1985",507,4.117889
"1999",823,3.594736
"1998",21,3.522611
"1962",375,3.438449
"1980",200,4.543761
"1999",924,3.149769
"1996",42,3.412418
"1987",811,3.851555
"2003",65,3.137039
"1993",455,3.901159
"1995",379,4.371916
"1996",680,3.582555
"1995",761,3.243595
"2004",776,4.165076
"2003",328,3.861951
"2000",124,3.890815
"2001",787,3.014286
"2001",757,3.64622
"1987",82,3.910598
"1984",196,3.345787
"1976",551,3.954659
"1995",291,3.544544
"1999",420,3.217117
"1992",423,3.93789
"1994",134,3.8615
"2001",406,3.219777
"2004",746,3.764314
"2004",854,3.190027
"2001",424,3.350375
"2003",147,3.575812
"2002",284,3.175245
"2003",418,3.535834
"1956",46,3.866198
"1952",116,3.907945
"1999",504,3.366362
"1990",372,3.664672
"2002",408,3.871634
"1992",874,3.963429
"2002",279,3.301417
"2003",146,3.428838
"1968",326,4.023415
"1999",329,4.199329
"2003",766,3.035398
"1980",190,3.288518
"2004",832,4.144885
"2001",781,3.288255
"2002",191,3.623721
"2002",408,3.871634
"1980",80,4.064318
"1938",161,3.841769
"2001",699,2.964044
"2000",653,3.577933
"2002",736,3.291538
"1936",736,3.838621
"2003",389,3.519844
"1997",615,3.55724
"1992",423,3.93789
"1998",750,2.511465
"1999",714,4.331401
"1976",69,3.893239
"1984",95,3.891509
"2000",354,3.716948
"1999",627,3.44395
"2002",736,3.291538
"2000",218,3.78264
"2004",701,3.863561
"1983",466,3.934691
"1994",408,3.543596
"1987",580,3.971653
"1986",446,3.96112
"2003",337,3.759005
"1986",218,3.674075
"2001",336,3.434391
"1986",977,3.853428
"1984",652,3.870758
"1998",772,3.378151
"1999",793,3.386253
"2000",647,3.157656
"1999",841,3.639514
"2003",328,3.861951
"2000",479,2.571032
"2002",935,3.538392
"1971",480,3.693655
"2002",258,3.61773
"1960",487,3.708059
"1987",310,3.51443
"1994",68,2.951845
"2004",434,3.47072
"1988",466,4.125148
"2003",34,2.89
"2000",259,3.68911
"2003",88,3.030023
"1998",393,4.191832
"2004",606,3.432611
"2002",429,3.850366
"2003",576,3.371868
"1983",95,3.872968
"1971",888,4.073817
"1973",396,3.982776
"1999",118,4.030182
"1997",123,3.557391
"2001",603,4.283961
"2002",452,4.09633
"1995",443,3.778766
"2002",332,3.781585
"2004",55,3.612242
"2005",604,3.677253
"1950",851,3.885315
"2003",130,3.417129
"1974",133,4.404166
"2004",80,3.342418
"2004",606,3.432611
"1947",552,3.922164
"2001",603,4.283961
"1999",6,3.05097
"2000",441,3.910989
"1971",656,3.472721
"1988",469,3.709993
"1997",615,3.55724
"1990",612,3.54067
"2002",415,3.751165
"1967",528,3.521445
"2000",747,3.413417
"1993",323,3.554147
"1941",731,4.021559
"1981",333,3.858598
"1998",539,3.565872
"1998",153,2.99591
"1997",95,3.337349
"2001",106,3.454628
"1982",190,2.771493
"1992",423,3.93789
"1984",597,3.439065
"1995",463,3.249197
"2002",148,4.703023
"1992",924,3.837076
"2004",636,3.363514
"1996",298,3.472791
"2003",416,3.584443
"1954",737,3.9684
"1973",118,3.989826
"1985",572,3.390073
"2003",479,1.963659
"2004",417,3.076879
"2003",284,3.512085
"1998",291,3.450805
"2004",886,3.008638
"1986",221,3.425965
"1998",659,3.935818
"1988",466,4.125148
"1956",675,3.868964
"1998",279,3.286853
"1997",819,4.081726
"2000",58,4.236004
"1993",339,3.944499
"2005",11,3.24837
"1980",190,3.288518
"2000",558,3.632421
"2004",705,2.859825
"2002",777,3.78504
"1996",747,3.381075
"1964",788,3.847878
"2001",215,3.625289
"2001",406,3.219777
"1995",685,3.776072
"1997",968,3.646415
"2001",509,2.909353
"1954",629,3.993519
"1971",555,3.763822
"1991",826,3.836612
"2003",901,4.496749
"1998",120,3.277639
"1992",197,3.938161
"2004",539,3.593411
"2004",279,3.601244
"2005",532,1.813559
"1979",697,3.536536
"2002",285,3.973624
"2002",254,3.438858
"1983",447,3.741703
"2004",560,3.274906
"2004",554,3.550247
"2004",922,3.816214
"2003",331,3.440354
"2001",406,3.219777
"1989",722,3.473923
"1982",561,3.738842
"2004",42,3.939452
"2002",697,3.363678
"2000",766,3.851273
"2001",708,2.933951
"1983",274,3.833345
"1981",66,3.636916
"1998",580,3.52642
"2002",148,4.703023
"1990",510,3.450039
"2000",136,3.776416
"2003",956,2.765047
"1992",47,3.587765
"1999",554,3.690123
"2004",757,3.298825
"2002",332,3.781585
"1994",40,3.478712
"2002",438,2.993749
"2003",921,3.104209
"2002",255,3.453337
"1998",417,3.696264
"1992",599,3.733984
"1999",12,2.892905
"1975",833,3.791506
"1986",617,4.06624
"1986",59,3.49607
"1990",491,3.649216
"2003",576,3.371868
"1983",326,3.986384
"2001",406,3.219777
"2004",408,3.90588
"2002",674,3.335156
"2001",58,4.289239
"2003",22,2.892515
"2000",48,3.56595
"2003",632,3.311109
"1998",291,3.450805
"1998",754,3.70627
"2002",408,3.871634
"1996",318,2.935856
"1987",72,3.702723
"1943",228,3.934369
"2002",515,2.916347
"2004",279,3.601244
"2003",29,3.388183
"1986",763,3.269533
"1940",150,3.957464
"1996",761,3.473448
"1991",373,3.116812
"2004",608,3.435104
"1960",783,3.877398
"1996",42,3.412418
"2001",251,3.279928
"2004",918,3.721584
"1994",155,3.158094
"1999",118,4.030182
"1986",617,4.06624
"2003",29,3.388183
"1960",138,3.603519
"1999",841,3.639514
"2000",480,3.90319
"2002",429,3.850366
"1995",209,4.294731
"2000",192,3.219687
"2004",992,3.80856
"2000",279,3.198276
"1994",652,3.367352
"1987",201,3.980899
"1954",218,4.241076
"2003",281,3.946369
"1992",570,3.602605
"2000",583,3.664957
"2004",539,3.593411
"1985",561,3.522697
"1977",114,3.785356
"2000",136,3.776416
"2004",521,4.186571
"1992",419,3.573027
"2001",251,3.279928
"1982",18,3.97168
"1987",82,3.910598
"2004",9,3.562265
"1977",133,3.392157
"1987",840,3.514051
"2004",379,4.309204
"1990",52,3.477379
"2004",133,3.54105
"2002",674,3.13767
"1983",391,4.100614
"1983",351,3.577101
"2003",971,3.345576
"1992",86,3.769887
"1993",314,3.896505
"1984",352,3.22528
"1956",76,3.528654
"2001",757,3.64622
"2002",936,3.985915
"1992",702,3.240047
"2002",269,3.082416
"1995",580,3.561313
"2001",472,3.319685
"2000",190,3.382901
"1990",605,3.354839
"2003",17,4.068354
"2004",350,3.751418
"2002",218,3.587841
"2004",292,3.496145
"2001",274,4.342315
"2003",69,3.963834
"1994",180,3.309042
"2000",503,3.784194
"2004",5,3.748854
"1994",151,4.299842
"1967",126,3.547145
"1994",80,3.113013
"1999",511,3.739393
"2000",59,3.848162
"2001",318,3.311173
"2002",53,3.023268
"1984",718,3.764079
"2004",627,3.175679
"2003",779,3.434634
"1993",95,3.726693
"1999",132,3.159506
"2002",697,3.363678
"2003",365,3.694041
"1986",580,3.469449
"2002",736,3.291538
"2003",779,3.434634
"1995",209,4.294731
"1985",30,4.402106
"1999",521,3.291348
"1978",465,3.796158
"1996",328,3.525801
"2004",281,3.764415
"1998",68,3.582925
"2000",143,3.184364
"1999",152,3.786779
"2001",757,3.64622
"1993",666,3.842654
"2004",480,4.010509
"1972",601,3.588358
"1999",614,3.497252
"1998",177,3.867061
"1980",445,3.487109
"1986",671,3.412514
"2004",608,3.435104
"2002",283,3.254877
"2004",554,3.384967
"1975",930,3.596061
"1996",824,3.396297
"1987",333,3.538324
"1996",31,4.162245
"1978",9,3.584134
"2004",637,3.271531
"2004",492,3.548696
"2001",620,3.534279
"2002",935,3.538392
"1997",82,3.45918
"1980",320,3.357441
"1987",555,3.469834
"2003",22,3.720851
"1988",311,3.59001
"1990",621,3.660001
"2000",827,3.692869
"1989",138,3.211348
"2002",584,3.029478
"2004",379,4.309204
"2002",187,4.045155
"2001",586,3.398229
"2005",309,2.657505
"2004",337,3.874524
"2001",627,3.892619
"2000",263,3.043592
"1981",333,3.858598
"1995",410,3.382881
"1999",409,2.703539
"2004",395,3.492618
"1989",596,3.819652
"2004",423,3.580918
"1998",299,3.54595
"1987",70,3.748801
"1962",85,4.123799
"2005",62,4.014265
"2000",448,3.387219
"1990",621,3.660001
"1984",761,3.86538
"2004",377,3.373453
"2004",350,3.751418
"1999",435,3.923283
"1993",130,3.930332
"2003",604,3.686217
"1959",697,3.973496
"2002",982,3.367374
"2000",147,3.891397
"1994",151,4.299842
"2000",100,3.475493
"1999",133,3.397656
"1994",408,3.543596
"2003",488,3.256041
"1993",516,3.579481
"1990",397,4.284265
"2001",680,4.06153
"2000",700,2.987141
"2002",851,3.09741
"2002",219,3.39122
"1987",25,3.338812
"1997",158,3.611562
"1995",66,3.884711
"2001",352,3.768131
"2002",448,3.973433
"2003",318,3.755254
"1986",870,3.513828
"2003",17,3.704385
"1983",819,3.731006
"2005",309,3.762713
"2001",97,3.595733
"2004",279,3.601244
"1993",175,3.366645
"1985",494,3.849532
"1966",126,3.730998
"1993",258,3.623415
"2004",746,3.764314
"2001",710,3.476678
"2001",47,3.715986
"1988",944,3.818428
"2001",627,3.892619
"1999",943,3.48652
"1987",52,4.035021
"1994",134,3.8615
"1983",391,4.100614
"1987",753,3.692693
"1999",393,3.962955
"1992",509,3.567075
"1987",263,3.479933
